Time (UTC),Band 1,Peak Acceleration, Peak Velocity, RMS Velocity,Temperature, Battery Voltage,Damage Accumulation
2/15/20 13:39,0.0022812,0.0359786,0.017097,0.0045621,65.51960297,3.2383883,0.3624362
2/15/20 13:48,0.0033992,0.0352083,0.0187272,0.0044918,65.79174461,3.237802267,0.3690157
2/15/20 13:58,0.0037823,0.0356046,0.0142676,0.0042018,65.79174461,3.237997532,0.3700647
2/15/20 14:09,0.0052141,0.0309804,0.0159376,0.0047929,66.09793701,3.237997532,0.3594935
2/15/20 14:19,0.0027352,0.0342798,0.0150977,0.0043349,65.75773163,3.237704515,0.3577923
2/15/20 14:29,0.0024274,0.0306623,0.0128065,0.0043893,66.06392746,3.237606764,0.3636805
2/15/20 14:39,0.0048426,0.0311194,0.0133389,0.0047601,65.99586029,3.237509012,0.3584175
2/15/20 14:49,0.0055004,0.032171,0.0141686,0.0041023,65.79174461,3.236825466,0.3634491
2/15/20 14:58,0.0033806,0.0308455,0.0143169,0.0047282,65.92783432,3.237118483,0.3629952
2/15/20 15:08,0.0031883,0.0298695,0.0131434,0.0041277,65.51960297,3.237313747,0.3554779
2/15/20 15:19,0.0025104,0.0283925,0.0116456,0.0039965,65.58762894,3.236727715,0.3603622
2/15/20 15:29,0.0038533,0.0289642,0.0137873,0.0051216,65.55361595,3.236532211,0.374369
2/15/20 15:39,0.0020572,0.029821,0.0134845,0.0043165,66.02991104,3.236239433,0.3674347
2/15/20 15:49,0.0033071,0.02794,0.0121643,0.004523,65.92783432,3.236336946,0.3579305
2/15/20 15:59,0.0031718,0.0293256,0.0127847,0.0040782,65.92783432,3.236336946,0.3621055
2/15/20 16:08,0.0027449,0.0306263,0.0162388,0.004711,65.79174461,3.23604393,0.3667133
2/15/20 16:18,0.0031365,0.0340737,0.0121983,0.003979,65.48555222,3.236532211,0.3579275
2/15/20 16:28,0.0024618,0.0433765,0.0164643,0.0045632,65.72372208,3.236239433,0.3575939
2/15/20 16:39,0.0030561,0.0314447,0.0157673,0.0044722,65.48555222,3.236141682,0.3740053
2/15/20 16:49,0.0048695,0.0368024,0.0161863,0.004195,65.65565491,3.235457897,0.3652045
2/15/20 16:59,0.0038129,0.0266671,0.0139104,0.0038931,65.24742355,3.23555541,0.3596679
2/15/20 17:09,0.002173,0.0332278,0.0112114,0.0039229,65.89382477,3.235653162,0.3625834
2/15/20 17:18,0.0052143,0.0320697,0.0139894,0.0046925,65.72372208,3.234774113,0.3491928
2/15/20 17:28,0.0040108,0.036472,0.0127631,0.0044624,65.34950027,3.235262632,0.3698694
2/15/20 17:38,0.0024393,0.0287282,0.0131436,0.0037822,65.72372208,3.234481096,0.3683725
2/15/20 17:49,0.0029328,0.0303259,0.0133499,0.0043857,65.4515358,3.234578609,0.3760823
2/15/20 17:59,0.0070883,0.0313801,0.0167405,0.0053582,65.79174461,3.233992815,0.3612789
2/15/20 18:09,0.0020576,0.0306938,0.012196,0.0037578,65.75773163,3.234383345,0.3757005
2/15/20 18:19,0.0033892,0.0301412,0.0147843,0.0042085,65.89382477,3.234774113,0.3836838
2/15/20 18:28,0.0038172,0.0282327,0.0121891,0.004548,65.68970566,3.234090328,0.3699986
2/15/20 18:38,0.0022621,0.0312514,0.0119248,0.0038671,65.72372208,3.233992815,0.3605546
2/15/20 18:48,0.0029045,0.0347361,0.0121766,0.0035464,66.23403015,3.233992815,0.3665841
2/15/20 18:59,0.0032006,0.0308032,0.0134619,0.0052366,66.02991104,3.233504295,0.3453635
2/15/20 19:09,0.0035631,0.0293564,0.0136492,0.0039794,65.58762894,3.233992815,0.3886252
2/15/20 19:19,0.0043564,0.0290186,0.0153781,0.0043865,65.48555222,3.233797312,0.3580478
2/15/20 19:29,0.0034326,0.0330676,0.0150426,0.0042928,65.62163849,3.233601809,0.3619943
2/15/20 19:38,0.0022025,0.0314938,0.0127242,0.0042675,65.92783432,3.233309031,0.3609483
2/15/20 19:48,0.0040861,0.0314975,0.0163101,0.0045305,65.8257576,3.232625008,0.365469
2/15/20 19:59,0.0023751,0.0310635,0.0110933,0.003587,65.89382477,3.233504295,0.3767075
2/15/20 20:09,0.0043388,0.0309961,0.0158513,0.0049243,65.48555222,3.232429743,0.3571521
2/15/20 20:19,0.0020356,0.0304362,0.0140632,0.0043765,65.75773163,3.232722759,0.3648798
2/15/20 20:29,0.0042933,0.0370998,0.0145853,0.004548,65.85980835,3.232625008,0.368622
2/15/20 20:39,0.0050135,0.0302083,0.0116398,0.0046758,65.62163849,3.23233223,0.3659138
2/15/20 20:48,0.0042029,0.0299828,0.0163249,0.0048397,66.23403015,3.232136726,0.3626105
2/15/20 20:58,0.0048643,0.030881,0.0150003,0.0044222,65.92783432,3.231745958,0.3573144
2/15/20 21:09,0.0023741,0.0293515,0.0133707,0.0039273,65.79174461,3.232136726,0.3726767
2/15/20 21:19,0.0027891,0.0316281,0.0109908,0.0039312,65.85980835,3.23184371,0.3788656
2/15/20 21:29,0.0020463,0.0301439,0.011337,0.0039194,65.92783432,3.230866909,0.3564156
2/15/20 21:39,0.0019943,0.0340844,0.0122799,0.0041655,65.62163849,3.231648207,0.3547715
2/15/20 21:49,0.0030833,0.0326016,0.0123404,0.0043023,66.02991104,3.232039213,0.3695868
2/15/20 21:58,0.0024851,0.0301329,0.0147228,0.0046062,65.89382477,3.23184371,0.3847809
2/15/20 22:08,0.0030003,0.0305887,0.0120087,0.003965,65.8257576,3.230866909,0.38326
2/15/20 22:19,0.0023731,0.0311896,0.0123183,0.0041692,65.85980835,3.231550694,0.3673776
2/15/20 22:29,0.0037866,0.0332868,0.0134642,0.0044703,65.99586029,3.230280876,0.3590667
2/15/20 22:39,0.0048485,0.0294251,0.0140792,0.0045809,66.06392746,3.230769157,0.3749852
2/15/20 22:49,0.0046114,0.0297881,0.0162732,0.004817,66.02991104,3.230573893,0.3729563
2/15/20 22:59,0.003987,0.0307627,0.0110031,0.0039987,65.96184731,3.230183125,0.3748108
2/15/20 23:08,0.0055742,0.0338108,0.0154467,0.0049362,65.65565491,3.230573893,0.3549458
2/15/20 23:18,0.003011,0.0279844,0.0109258,0.0040812,65.75773163,3.230280876,0.3619492
2/15/20 23:28,0.0032296,0.0290892,0.01179,0.0044124,66.09793701,3.230085611,0.3752316
2/15/20 23:39,0.0030963,0.0356193,0.0116506,0.0042234,65.55361595,3.230280876,0.3626225
2/15/20 23:49,0.0023438,0.031593,0.0117405,0.0036302,66.02991104,3.22998786,0.3582341
2/15/20 23:59,0.0028797,0.0304993,0.0114868,0.0041788,65.72372208,3.230378628,0.3631094
2/16/20 00:09,0.0026917,0.0290546,0.0121245,0.0042642,65.62163849,3.229597092,0.370711
2/16/20 00:18,0.0031278,0.0299601,0.0168758,0.0046075,66.16596298,3.229206324,0.3533438
2/16/20 00:28,0.0032289,0.0322622,0.0121318,0.003727,65.65565491,3.229401827,0.365484
2/16/20 00:38,0.0022812,0.0369499,0.0126731,0.0046314,66.37011986,3.22949934,0.3569176
2/16/20 00:49,0.0044249,0.0364169,0.0142803,0.0046699,65.79174461,3.229304075,0.3667795
2/16/20 00:59,0.0026692,0.0339245,0.0114838,0.0040761,65.72372208,3.229206324,0.3709695
2/16/20 01:09,0.0037981,0.0306883,0.015576,0.004785,65.89382477,3.229597092,0.359223
2/16/20 01:19,0.003903,0.0299185,0.0132113,0.0039024,65.79174461,3.228815556,0.3598753
2/16/20 01:29,0.0025271,0.0343059,0.0161014,0.0047506,66.09793701,3.228815556,0.3655742
2/16/20 01:38,0.0038159,0.0298548,0.0111902,0.0042486,65.68970566,3.228717804,0.3487149
2/16/20 01:48,0.0045841,0.0323033,0.0126688,0.0045008,65.75773163,3.228327274,0.3485256
2/16/20 01:59,0.0031417,0.0316547,0.0131374,0.0045343,65.89382477,3.228522539,0.3614082
2/16/20 02:09,0.0026356,0.0329299,0.012358,0.0042381,65.55361595,3.228620291,0.3585046
2/16/20 02:19,0.002823,0.0300315,0.011597,0.0040256,65.75773163,3.228425026,0.3689917
2/16/20 02:29,0.0041788,0.0310687,0.0144258,0.0048192,66.20001717,3.228229523,0.3582792
2/16/20 02:39,0.0040431,0.030877,0.0132531,0.0045415,65.85980835,3.227545738,0.3552945
2/16/20 02:48,0.0039073,0.0363056,0.0156276,0.0047705,65.75773163,3.227838755,0.3673325
2/16/20 02:58,0.0057672,0.0349207,0.0172863,0.0045777,65.41752625,3.22764349,0.3628299
2/16/20 03:09,0.0031032,0.0320852,0.0127925,0.0042403,65.68970566,3.227741003,0.3805338
2/16/20 03:19,0.0018691,0.0278896,0.0142747,0.0044266,65.99586029,3.227545738,0.3552614
2/16/20 03:29,0.0033182,0.0305451,0.0170539,0.004933,65.79174461,3.227448225,0.3599053
2/16/20 03:39,0.0020092,0.0326733,0.0118475,0.0039745,65.89382477,3.226959705,0.3599414
2/16/20 03:49,0.00263,0.0307413,0.0121327,0.0036141,65.79174461,3.227155209,0.3606748
2/16/20 03:58,0.0057076,0.0361241,0.0140265,0.0047235,65.62163849,3.226764202,0.3676541
2/16/20 04:08,0.00324,0.0294561,0.0125995,0.0046297,65.72372208,3.226568937,0.370191
2/16/20 04:19,0.0024735,0.0359859,0.0145344,0.0044916,65.65565491,3.226666689,0.3624091
2/16/20 04:29,0.0032134,0.0294762,0.0136415,0.0043649,65.65565491,3.226764202,0.3711528
2/16/20 04:39,0.0024091,0.0340571,0.0116262,0.0041192,65.8257576,3.226373672,0.3639
2/16/20 04:49,0.0021442,0.028088,0.0145014,0.0045681,65.8257576,3.226080656,0.3527005
2/16/20 04:59,0.0022225,0.0282172,0.0134563,0.0045701,65.79174461,3.226275921,0.37228
2/16/20 05:08,0.0031188,0.0334251,0.0103888,0.0042734,65.51960297,3.225592136,0.346653
2/16/20 05:18,0.0028678,0.0386108,0.0143792,0.0039979,65.92783432,3.225689888,0.3680359
2/16/20 05:28,0.0033937,0.0294739,0.014525,0.00498,65.96184731,3.225982904,0.3705096
2/16/20 05:39,0.0031035,0.0344411,0.0096475,0.0036789,65.55361595,3.22529912,0.3796801
2/16/20 05:49,0.0030698,0.0311941,0.0129131,0.004648,66.2680397,3.2248106,0.367062
2/16/20 05:59,0.0026049,0.0307419,0.0127495,0.0044999,65.96184731,3.224908352,0.3688865
2/16/20 06:09,0.0025312,0.0316699,0.0118108,0.0043712,65.62163849,3.225006104,0.3506566
2/16/20 06:18,0.0036289,0.0281225,0.0133944,0.0047522,66.02991104,3.22529912,0.3489073
2/16/20 06:28,0.0048639,0.0313656,0.0161121,0.0052193,65.62163849,3.22529912,0.3723822
2/16/20 06:38,0.0023341,0.0338472,0.0149433,0.0048442,65.92783432,3.224713087,0.3530883
2/16/20 06:49,0.0047261,0.0311325,0.0155115,0.0057286,65.96184731,3.224615335,0.3563676
2/16/20 06:59,0.0030643,0.0332133,0.0158699,0.0044725,65.55361595,3.225006104,0.3640743
2/16/20 07:09,0.0033166,0.0295608,0.0125134,0.0041389,65.79174461,3.224517822,0.3585287
2/16/20 07:19,0.0023263,0.029095,0.0116371,0.0045614,65.99586029,3.224322319,0.3624602
2/16/20 07:28,0.0028071,0.0323096,0.0131803,0.0043615,65.92783432,3.224420071,0.3537976
2/16/20 07:38,0.002496,0.0345177,0.0149596,0.0045935,65.68970566,3.224322319,0.3452583
2/16/20 07:48,0.0017204,0.0355273,0.0164873,0.0043715,65.85980835,3.224224806,0.3630824
2/16/20 07:59,0.0034261,0.0305351,0.0174492,0.0050392,65.96184731,3.223541021,0.3546302
2/16/20 08:09,0.0029351,0.0334952,0.015747,0.0046685,65.8257576,3.223638535,0.359229
2/16/20 08:19,0.0025306,0.0311652,0.014057,0.0045815,65.65565491,3.223736286,0.3755983
2/16/20 08:29,0.0037413,0.0281,0.0145994,0.0044997,65.75773163,3.223638535,0.3721057
2/16/20 08:38,0.0028427,0.0311837,0.0129077,0.0039044,65.48555222,3.223345518,0.3737588
2/16/20 08:48,0.0040046,0.0299291,0.0108027,0.0042529,65.62163849,3.222856998,0.3583513
2/16/20 08:58,0.0035045,0.0285672,0.0113002,0.0038815,65.51960297,3.222661734,0.3765151
2/16/20 09:09,0.0028714,0.0307239,0.0094309,0.0034409,65.79174461,3.222759485,0.3740414
2/16/20 09:19,0.0041329,0.0308841,0.0141899,0.00446,65.68970566,3.222759485,0.3584295
2/16/20 09:29,0.0028433,0.0277025,0.012036,0.0046836,65.68970566,3.222271204,0.3698032
2/16/20 09:39,0.0031773,0.0339438,0.0121094,0.0046346,65.48555222,3.222271204,0.360251
2/16/20 09:48,0.0024687,0.0308707,0.0156236,0.0049486,66.02991104,3.222075701,0.3471279
2/16/20 09:58,0.0046072,0.0270956,0.0139861,0.0047101,65.51960297,3.221391916,0.3668065
2/16/20 10:08,0.0035508,0.027182,0.0153085,0.0047422,65.58762894,3.221684933,0.3642126
2/16/20 10:19,0.0024453,0.0306424,0.0125747,0.0038954,65.4515358,3.221880198,0.3898065
2/16/20 10:29,0.0027757,0.0293378,0.0122497,0.0043322,65.58762894,3.22158742,0.3589615
2/16/20 10:39,0.002785,0.029707,0.0133107,0.0040976,65.92783432,3.221684933,0.3498541
2/16/20 10:49,0.0038025,0.0282601,0.0124458,0.0044623,65.31544952,3.221684933,0.3627728
2/16/20 10:59,0.0027516,0.0318778,0.010386,0.00413,65.62163849,3.221294403,0.3605155
2/16/20 11:08,0.0024282,0.0309218,0.0119958,0.0041715,65.65565491,3.221196651,0.3512037
2/16/20 11:18,0.0036244,0.0444419,0.0137458,0.0049375,65.48555222,3.221489668,0.3810117
2/16/20 11:29,0.0060515,0.0309543,0.0201095,0.0056212,65.89382477,3.2210989,0.356061
2/16/20 11:39,0.0041262,0.0304165,0.0146172,0.004314,65.75773163,3.220610619,0.3634942
2/16/20 11:49,0.0033636,0.0347606,0.0122737,0.0037411,65.48555222,3.221391916,0.3600586
2/16/20 11:59,0.0036547,0.0336049,0.0146071,0.0046757,65.79174461,3.220708132,0.3709695
2/16/20 12:09,0.0031309,0.0320099,0.0123974,0.0037682,65.41752625,3.220708132,0.3577081
2/16/20 12:18,0.004083,0.0276884,0.0142243,0.0048986,65.79174461,3.220317602,0.3608491
2/16/20 12:28,0.0037035,0.0323365,0.0117583,0.0038234,65.85980835,3.220512867,0.3583664
2/16/20 12:39,0.0025352,0.0361455,0.0124734,0.0040711,65.1453434,3.219926596,0.379064
2/16/20 12:49,0.0060518,0.0318725,0.0141437,0.0047548,65.62163849,3.220610619,0.3740804
2/16/20 12:59,0.0033242,0.0293004,0.0129023,0.0045138,65.58762894,3.220122099,0.354513
2/16/20 13:09,0.0032373,0.0306673,0.0134894,0.0041972,65.65565491,3.220024347,0.3622258
2/16/20 13:19,0.0035273,0.0322858,0.0122147,0.0048131,65.55361595,3.219536066,0.352406
2/16/20 13:28,0.0057842,0.0305743,0.0152094,0.0051754,65.68970566,3.219340801,0.3648408
2/16/20 13:38,0.0032714,0.0285619,0.0106047,0.0039138,65.65565491,3.21924305,0.3875101
2/16/20 13:49,0.002893,0.0314142,0.0134159,0.0046908,65.79174461,3.219438314,0.3596288
2/16/20 13:59,0.0039958,0.0325141,0.0134581,0.0041609,65.62163849,3.219926596,0.3493251
2/16/20 14:09,0.0044212,0.0313224,0.0162508,0.0045359,65.34950027,3.219633818,0.378021
2/16/20 14:19,0.0039715,0.0311304,0.0131161,0.0047995,65.65565491,3.21875453,0.3556281
2/16/20 14:29,0.0056037,0.0384939,0.0206391,0.005088,65.65565491,3.219731331,0.3568996
2/16/20 14:38,0.0031583,0.0297523,0.0139601,0.0041627,65.79174461,3.219047546,0.3677623
2/16/20 14:48,0.0034077,0.0359179,0.0106146,0.0034558,65.8257576,3.218364,0.3709935
2/16/20 14:59,0.0030369,0.0270231,0.0137741,0.0043962,65.4515358,3.218852282,0.3719764
2/16/20 15:09,0.0017563,0.0297502,0.0128834,0.0035518,65.89382477,3.217680216,0.3745313
2/16/20 15:19,0.0024489,0.0322505,0.0122714,0.0045293,65.48555222,3.217875481,0.3560099
2/16/20 15:29,0.0053894,0.0337974,0.0147077,0.0045918,65.72372208,3.218461514,0.3646935
2/16/20 15:39,0.0034707,0.0320259,0.0143629,0.0046907,65.65565491,3.217680216,0.3569026
2/16/20 15:49,0.0026009,0.0311858,0.0108853,0.0039584,66.09793701,3.217680216,0.3641194
2/16/20 15:58,0.0047882,0.0358255,0.0146093,0.0049989,65.89382477,3.217680216,0.3593042
2/16/20 16:09,0.0024139,0.0365505,0.0124055,0.0038978,65.65565491,3.217680216,0.3570619
2/16/20 16:19,0.0019234,0.0347867,0.0148432,0.0045032,65.34950027,3.217093945,0.3621206
2/16/20 16:29,0.0030773,0.0272224,0.0118664,0.0039875,65.55361595,3.216996193,0.3624181
2/16/20 16:39,0.0026438,0.0280359,0.0142832,0.0045596,65.75773163,3.217191696,0.3466109
2/16/20 16:49,0.0054649,0.0288378,0.0132601,0.0040795,65.72372208,3.217289448,0.3652495
2/16/20 16:58,0.0041397,0.039581,0.0142003,0.0055054,65.92783432,3.217289448,0.3667975
2/16/20 17:08,0.0044013,0.0307154,0.0158072,0.0044597,65.8257576,3.216800928,0.3624362
2/16/20 17:19,0.0027278,0.040341,0.0106333,0.0035944,65.65565491,3.21689868,0.3635122
2/16/20 17:29,0.0036265,0.0396269,0.0134829,0.0045344,65.68970566,3.216410398,0.3655351
2/16/20 17:39,0.0023189,0.0280084,0.0131958,0.0038591,65.24742355,3.216605663,0.3682403
2/16/20 17:49,0.0044204,0.0302331,0.0144302,0.0045101,65.51960297,3.216800928,0.3680208
2/16/20 17:59,0.0031321,0.0318892,0.0156691,0.0050192,65.34950027,3.216507912,0.3575969
2/16/20 18:09,0.0027319,0.0299013,0.010703,0.0032556,65.41752625,3.215628862,0.3695628
2/16/20 18:18,0.0034198,0.0313094,0.0129903,0.0040938,65.28143311,3.215921879,0.3629081
2/16/20 18:28,0.0019288,0.0359058,0.0131993,0.0041927,65.75773163,3.215628862,0.3725505
2/16/20 18:39,0.0036759,0.0286715,0.0130756,0.0046701,65.4515358,3.215921879,0.3581981
2/16/20 18:49,0.0029903,0.0348404,0.0097494,0.0035868,65.58762894,3.216117144,0.3581349
2/16/20 18:59,0.0031493,0.0361545,0.0110923,0.0039223,65.17939758,3.215238094,0.3576811
2/16/20 19:09,0.0028827,0.0284379,0.0123528,0.0038336,65.38351326,3.216312647,0.3587391
2/16/20 19:19,0.00249,0.0312165,0.0143306,0.0043059,65.31544952,3.216019392,0.3606568
2/16/20 19:28,0.003685,0.0369108,0.0173688,0.0055354,65.17939758,3.215921879,0.369686
2/16/20 19:38,0.0041757,0.030603,0.014055,0.0039669,65.62163849,3.215140343,0.3651293
2/16/20 19:49,0.0034466,0.0348175,0.0153206,0.0045185,65.85980835,3.214847326,0.3630463
2/16/20 19:59,0.004089,0.0301508,0.0131703,0.0047017,65.51960297,3.215433598,0.3512277
2/16/20 20:09,0.0036027,0.0304088,0.0124637,0.0044354,65.8257576,3.215042591,0.3543236
2/16/20 20:19,0.0037117,0.0346187,0.0123676,0.0044916,65.79174461,3.214652061,0.3580448
2/16/20 20:29,0.0055239,0.0335175,0.0164355,0.0045991,65.68970566,3.214359045,0.3658928
2/16/20 20:38,0.0014512,0.029424,0.0165764,0.0041311,65.62163849,3.214652061,0.3658417
2/16/20 20:48,0.0030078,0.029153,0.0129908,0.0043037,65.72372208,3.213675261,0.3620394
2/16/20 20:59,0.0027617,0.0310737,0.0112629,0.003945,65.96184731,3.213968277,0.3726497
2/16/20 21:09,0.0041196,0.0316141,0.0135117,0.0045461,65.8257576,3.21406579,0.3700167
2/16/20 21:19,0.003717,0.0388038,0.0123875,0.0042575,65.89382477,3.214163542,0.384847
2/16/20 21:29,0.003346,0.0303813,0.0129496,0.0042755,65.96184731,3.214163542,0.3792233
2/16/20 21:39,0.0034072,0.0310743,0.0140048,0.0048101,65.8257576,3.213675261,0.3521565
2/16/20 21:48,0.0041629,0.031869,0.0132398,0.0050633,65.62163849,3.213675261,0.3631485
2/16/20 21:58,0.0036815,0.0293338,0.0154023,0.0048306,65.99586029,3.213773012,0.3402868
2/16/20 22:09,0.0032378,0.033069,0.0149082,0.0044272,65.92783432,3.21406579,0.3785169
2/16/20 22:19,0.003922,0.0287982,0.0136234,0.0042174,65.92783432,3.212991476,0.3505514
2/16/20 22:29,0.0038036,0.0297882,0.0144416,0.0042364,65.75773163,3.213479996,0.361324
2/16/20 22:39,0.0020774,0.0286313,0.0186017,0.0050885,65.62163849,3.213577509,0.3557874
2/16/20 22:49,0.0046,0.030822,0.0143452,0.0053774,65.75773163,3.213186741,0.3514441
2/16/20 22:58,0.00558,0.0307058,0.0136938,0.0049991,65.75773163,3.213088989,0.3661783
2/16/20 23:08,0.0036334,0.0303684,0.0185295,0.0049429,65.79174461,3.213088989,0.3608491
2/16/20 23:19,0.0023748,0.0334381,0.0113232,0.0040234,65.4515358,3.21269846,0.3730675
2/16/20 23:29,0.0052254,0.0300065,0.0126205,0.004259,65.72372208,3.213088989,0.372301
2/16/20 23:39,0.0073927,0.0312812,0.0157376,0.0049455,65.48555222,3.212503195,0.3584085
2/16/20 23:49,0.0036123,0.0285938,0.0135763,0.0044542,65.58762894,3.212405443,0.3800258
2/16/20 23:59,0.0040818,0.0304749,0.0139518,0.0052704,66.02991104,3.212796211,0.3604975
2/17/20 00:08,0.0017932,0.0323685,0.0138961,0.0044341,65.55361595,3.212503195,0.3600616
2/17/20 00:18,0.0037608,0.0287795,0.0163496,0.0044176,65.8257576,3.212600708,0.3470557
2/17/20 00:29,0.0037504,0.0389642,0.0151696,0.0052791,65.4515358,3.212796211,0.3495415
2/17/20 00:39,0.0038266,0.0297556,0.0138125,0.0050228,65.58762894,3.212405443,0.3459586
2/17/20 00:49,0.0012792,0.0296779,0.0126057,0.0036167,65.68970566,3.21220994,0.3820156
2/17/20 00:59,0.0057345,0.0334666,0.0181334,0.0053782,65.96184731,3.211916924,0.3537706
2/17/20 01:09,0.0037407,0.0266875,0.0152284,0.0043697,65.68970566,3.211916924,0.3656192
2/17/20 01:19,0.004636,0.030525,0.0139143,0.004875,65.72372208,3.211526394,0.3667254
2/17/20 01:28,0.0030876,0.0270999,0.0121113,0.0037552,65.8257576,3.211428642,0.3633259
2/17/20 01:38,0.0041339,0.0283108,0.0155866,0.0050874,65.58762894,3.212014675,0.3573775
2/17/20 01:49,0.0020459,0.0393718,0.011835,0.0039807,65.48555222,3.211721659,0.3803053
