Time (UTC),Band 1,Peak Acceleration, Peak Velocity,RMS Velocity,Temperature,Battery Voltage, Damage Accumulation
2/15/20 11:12,0.001664,0.0427483,0.0077535,0.0028165,61.97225838,3.212600708,1.0105804
2/15/20 11:22,0.0018026,0.0463856,0.0091911,0.0030452,62.6768837,3.212307692,1.0336362
2/15/20 11:32,0.0022265,0.0470901,0.0096885,0.0029841,62.07792969,3.212405443,1.0224706
2/15/20 11:41,0.0024319,0.0427255,0.0082074,0.0033514,61.9369957,3.21181941,0.9792908
2/15/20 11:52,0.0041932,0.0405239,0.009739,0.0037864,62.00747986,3.211233139,0.9709109
2/15/20 12:02,0.0024944,0.0501805,0.0099125,0.0029912,62.11314774,3.211330891,0.9847725
2/15/20 12:12,0.0040414,0.0439677,0.0107692,0.0033407,61.69039383,3.211135387,1.0402413
2/15/20 12:22,0.0019659,0.0442034,0.0103743,0.0033363,62.50072823,3.210940123,1.0075194
2/15/20 12:32,0.0025665,0.0467826,0.0104008,0.0030483,62.28930664,3.210940123,0.994124
2/15/20 12:42,0.0016439,0.0436578,0.0102549,0.0032381,62.28930664,3.210061073,0.9867214
2/15/20 12:51,0.002418,0.0489705,0.0101873,0.0033984,62.07792969,3.210256338,0.960453
2/15/20 13:02,0.0043172,0.048666,0.0123544,0.003373,62.18363876,3.209768057,0.9546286
2/15/20 13:12,0.0018872,0.0425198,0.0082274,0.0029668,62.32457275,3.209279537,1.0047449
2/15/20 13:22,0.0018696,0.0483904,0.0087011,0.0027898,62.6063961,3.209670305,1.0444649
2/15/20 13:32,0.0032362,0.0494415,0.0116233,0.0031213,62.21886024,3.208791256,1.0480763
2/15/20 13:42,0.0033724,0.0491908,0.0119264,0.0034852,62.39501572,3.208889008,0.9849298
2/15/20 13:52,0.0022529,0.0479524,0.0106478,0.002979,61.83132439,3.208889008,0.988558
2/15/20 14:02,0.0024213,0.0452331,0.0081029,0.003111,61.86654587,3.208986521,0.9838626
2/15/20 14:12,0.0022458,0.0528652,0.0086538,0.0029996,62.00747986,3.208400488,0.9973198
2/15/20 14:22,0.0017716,0.0437922,0.0099029,0.003123,62.00747986,3.20800972,1.04442
2/15/20 14:32,0.0011498,0.0473911,0.0068343,0.0025586,62.07792969,3.207521439,1.0133943
2/15/20 14:42,0.0026769,0.0425564,0.0084786,0.0028701,61.97225838,3.207325935,1.0312604
2/15/20 14:52,0.0019367,0.0535901,0.0108034,0.0035789,61.83132439,3.20761919,0.9840367
2/15/20 15:02,0.0018985,0.052431,0.0103324,0.0036802,62.14841385,3.207228184,0.9897656
2/15/20 15:12,0.0026312,0.0500633,0.0072173,0.0026053,61.90177078,3.206837654,0.9997967
2/15/20 15:22,0.0036431,0.0532902,0.0124432,0.0041563,62.28930664,3.207228184,0.9967413
2/15/20 15:32,0.0029941,0.0448257,0.0088618,0.0032618,61.90177078,3.206642389,1.0349786
2/15/20 15:42,0.0029135,0.049331,0.0090846,0.003255,62.07792969,3.20615387,1.0000382
2/15/20 15:52,0.0020838,0.0476689,0.0104057,0.0036527,62.25408173,3.206349134,0.9776002
2/15/20 16:02,0.0019861,0.0477985,0.0119987,0.0037338,62.18363876,3.206251383,1.0117374
2/15/20 16:12,0.0033211,0.048574,0.0098779,0.003349,62.43024063,3.206056118,1.0325129
2/15/20 16:22,0.0026031,0.0437016,0.0098377,0.0036086,62.14841385,3.205274582,1.0007459
2/15/20 16:32,0.0027935,0.0481525,0.0097513,0.0032836,62.11314774,3.205470085,0.9842558
2/15/20 16:42,0.0030152,0.0479272,0.0092328,0.0031454,61.90177078,3.205567837,1.0067106
2/15/20 16:52,0.0022014,0.0531654,0.00867,0.0031861,61.83132439,3.204884052,1.0238354
2/15/20 17:02,0.0022063,0.0397155,0.0108295,0.0035873,62.07792969,3.204884052,0.9606945
2/15/20 17:12,0.0031237,0.0435915,0.0084573,0.0032595,61.9369957,3.204591036,1.0035485
2/15/20 17:22,0.0037656,0.0459617,0.0113336,0.0036272,62.32457275,3.204200268,0.9526179
2/15/20 17:32,0.0016062,0.0468707,0.0104394,0.0035211,61.83132439,3.204493284,1.0098784
2/15/20 17:42,0.0026658,0.0473123,0.0101085,0.0033555,62.14841385,3.204102516,0.9920515
2/15/20 17:52,0.0036671,0.0581586,0.0106626,0.0035236,62.07792969,3.203907251,1.051654
2/15/20 18:02,0.0024722,0.0430194,0.0090196,0.0030388,61.90177078,3.204005003,1.01003
2/15/20 18:12,0.0028654,0.046747,0.0097187,0.0033089,62.00747986,3.203418732,1.0243184
2/15/20 18:22,0.0020497,0.0506344,0.0093621,0.0028601,61.79610291,3.203125715,0.9641262
2/15/20 18:32,0.0043928,0.0484005,0.0125177,0.0036445,61.72561188,3.203223467,0.9883559
2/15/20 18:42,0.0023796,0.0491373,0.0096208,0.0029568,61.97225838,3.202539682,1.0508677
2/15/20 18:52,0.0030289,0.04714,0.0117597,0.0037747,62.39501572,3.202637434,0.9843457
2/15/20 19:02,0.0020517,0.0504879,0.0105915,0.003262,62.21886024,3.202441931,1.022055
2/15/20 19:12,0.0035452,0.0485814,0.0104119,0.0034246,62.32457275,3.201855898,0.9932591
2/15/20 19:22,0.0024119,0.0521724,0.0079264,0.0030052,62.00747986,3.20195365,1.0009144
2/15/20 19:32,0.0021072,0.0401385,0.0090739,0.0033603,61.83132439,3.201269865,0.9663896
2/15/20 19:42,0.0028092,0.0556902,0.0127711,0.0036536,62.00747986,3.20146513,0.9869967
2/15/20 19:52,0.0022359,0.0437638,0.0101913,0.0032622,62.07792969,3.201172113,1.0042955
2/15/20 20:02,0.002469,0.0476358,0.0127455,0.0033454,62.25408173,3.201172113,1.0127091
2/15/20 20:12,0.0019001,0.0444695,0.0092263,0.0032881,62.00747986,3.200586081,1.0257169
2/15/20 20:22,0.0023367,0.0398869,0.0092348,0.0031162,62.07792969,3.200683832,1.0187075
2/15/20 20:32,0.0022274,0.0495565,0.0098814,0.0032425,62.18363876,3.200781584,1.0002123
2/15/20 20:42,0.0025446,0.0409046,0.0118369,0.0030578,62.07792969,3.200488329,1.0251609
2/15/20 20:52,0.0041634,0.0554287,0.0104019,0.0036383,61.97225838,3.200586081,0.9720679
2/15/20 21:02,0.0019033,0.0458085,0.0093685,0.0028607,62.07792969,3.19960928,0.9871202
2/15/20 21:12,0.0028977,0.0435919,0.0113787,0.0033191,61.90177078,3.199511528,1.0104737
2/15/20 21:22,0.0023824,0.0472233,0.011561,0.0038895,62.18363876,3.199706793,1.0118217
2/15/20 21:32,0.0024057,0.042155,0.0100271,0.0029329,62.00747986,3.199316263,0.9871427
2/15/20 21:42,0.0029067,0.0450723,0.0101341,0.0031274,62.18363876,3.199218512,1.0101423
2/15/20 21:52,0.0031341,0.0487845,0.0107112,0.0037968,61.79610291,3.199316263,1.0185166
2/15/20 22:02,0.0029532,0.0496022,0.0089553,0.0028282,61.97225838,3.198925495,1.0331588
2/15/20 22:12,0.0024255,0.0449993,0.0096302,0.0033785,62.25408173,3.198632479,0.9929558
2/15/20 22:22,0.0032243,0.0375739,0.0122236,0.0034913,62.07792969,3.198827982,0.9598183
2/15/20 22:32,0.0023024,0.0418016,0.0088968,0.0030833,62.14841385,3.198046446,0.9915123
2/15/20 22:42,0.0014624,0.0407348,0.0104907,0.0030094,62.14841385,3.198241711,0.9546287
2/15/20 22:52,0.0022292,0.0499719,0.0106092,0.0034055,62.11314774,3.198144197,0.9849298
2/15/20 23:02,0.002575,0.0446042,0.0088637,0.0029856,62.00747986,3.197655678,1.034855
2/15/20 23:12,0.0020374,0.0479301,0.010174,0.0033066,61.9369957,3.196971893,0.9507701
2/15/20 23:22,0.0022632,0.0428531,0.0095168,0.0030201,61.86654587,3.197655678,0.972214
2/15/20 23:32,0.0018963,0.0516423,0.0107025,0.0030658,62.50072823,3.197167397,0.9770386
2/15/20 23:42,0.0025758,0.0428759,0.0100894,0.0032216,62.11314774,3.196971893,1.0048066
2/15/20 23:52,0.0016876,0.0419457,0.0097342,0.0030434,61.97225838,3.19687438,0.9953597
2/16/20 00:02,0.0025421,0.0477945,0.0093435,0.0033606,61.86654587,3.19687438,1.0026555
2/16/20 00:12,0.001648,0.0384153,0.0094573,0.0032002,62.35979424,3.195897579,0.9347967
2/16/20 00:22,0.0021153,0.0435225,0.0090874,0.0032118,62.21886024,3.196190596,1.0238747
2/16/20 00:32,0.0035624,0.0451914,0.0079716,0.0029726,62.18363876,3.19638586,1.000246
2/16/20 00:42,0.0021536,0.0471875,0.0089561,0.0029215,61.86654587,3.195604324,0.9799816
2/16/20 00:52,0.0031444,0.0421338,0.0096705,0.0034861,61.86654587,3.195604324,0.9708267
2/16/20 01:02,0.0028093,0.0439517,0.0098867,0.0032198,62.04270477,3.19540906,1.0135572
2/16/20 01:12,0.0034846,0.044377,0.0090648,0.0034489,62.00747986,3.195018291,0.9700067
2/16/20 01:22,0.0020972,0.0470164,0.0106689,0.0036474,62.11314774,3.194920778,0.9891085
2/16/20 01:32,0.0028072,0.0484686,0.0091949,0.002856,62.04270477,3.195506573,0.9945172
2/16/20 01:42,0.001937,0.0426241,0.0090759,0.0028828,61.97225838,3.194236994,0.9729554
2/16/20 01:51,0.0017216,0.0414899,0.0099929,0.0030115,61.9369957,3.194627523,1.0123272
2/16/20 02:02,0.0023763,0.0478644,0.0085469,0.0033561,62.25408173,3.195018291,0.9981398
2/16/20 02:12,0.0022517,0.0439582,0.0093614,0.0032474,61.76083679,3.194725275,1.0060198
2/16/20 02:22,0.001963,0.0567152,0.0093102,0.0029573,62.04270477,3.194627523,1.0219763
2/16/20 02:32,0.002508,0.041755,0.0075665,0.0026521,62.00747986,3.194432259,0.9725622
2/16/20 02:42,0.0021944,0.0379808,0.0075478,0.003043,62.04270477,3.193943977,1.0020714
2/16/20 02:52,0.0016264,0.0414702,0.0089616,0.0027013,61.79610291,3.193552971,0.9782405
2/16/20 03:02,0.0017152,0.0463503,0.0099084,0.0030958,61.90177078,3.193357706,1.0085304
2/16/20 03:12,0.0020915,0.0417806,0.0090448,0.0027318,62.04270477,3.193552971,1.0034699
2/16/20 03:22,0.0015534,0.0446696,0.0086831,0.0029508,62.43024063,3.193357706,1.0281152
2/16/20 03:32,0.0028074,0.0486722,0.0085753,0.0028514,61.97225838,3.192771673,1.0231727
2/16/20 03:42,0.0024172,0.0498815,0.0078479,0.0029322,62.00747986,3.19306469,1.015259
2/16/20 03:52,0.0022315,0.0410504,0.0089353,0.0031653,62.04270477,3.192869186,0.9821889
2/16/20 04:02,0.0016318,0.0431655,0.0090323,0.0031506,61.90177078,3.192967176,0.9945733
2/16/20 04:12,0.0026141,0.0458939,0.007792,0.0030363,62.53594971,3.192673922,0.990771
2/16/20 04:22,0.0021561,0.0443804,0.0124147,0.0034303,62.18363876,3.192380905,0.9961797
2/16/20 04:32,0.0017348,0.0451012,0.0092349,0.0029463,61.83132439,3.191990376,0.9751514
2/16/20 04:42,0.0015764,0.0494041,0.0117298,0.0032818,62.04270477,3.192283392,0.9761849
2/16/20 04:52,0.0019549,0.0384898,0.0096347,0.0032505,61.9369957,3.192380905,0.9717534
2/16/20 05:02,0.0021772,0.0411136,0.0108754,0.0030326,61.76083679,3.191599369,0.9703493
2/16/20 05:12,0.0036155,0.0445486,0.0104795,0.0036534,61.83132439,3.191501856,0.9902205
2/16/20 05:22,0.002769,0.0435381,0.0092928,0.0031294,62.14841385,3.191111088,0.9902318
2/16/20 05:32,0.0026465,0.042693,0.009296,0.0027132,61.97225838,3.191501856,0.9862777
2/16/20 05:42,0.0027269,0.0477932,0.0123345,0.003496,62.18363876,3.190818071,0.9861261
2/16/20 05:52,0.0023341,0.0423068,0.0098064,0.0032847,62.11314774,3.19072032,1.0335239
2/16/20 06:02,0.0013655,0.0473025,0.0099281,0.0026858,61.86654587,3.191111088,0.9596891
2/16/20 06:12,0.0032558,0.0413019,0.0105765,0.0035672,62.07792969,3.190622568,0.9993081
2/16/20 06:22,0.0022011,0.0454247,0.009575,0.0029818,62.04270477,3.191111088,0.9964886
2/16/20 06:32,0.0024866,0.0421276,0.010334,0.0037901,61.69039383,3.19072032,1.0140683
2/16/20 06:42,0.0050678,0.052285,0.0114936,0.0037731,61.97225838,3.190427303,0.9954102
2/16/20 06:52,0.0032659,0.0506019,0.0099392,0.003543,61.76083679,3.190134287,0.9762242
2/16/20 07:02,0.0026458,0.0426142,0.0110521,0.0033992,61.83132439,3.18984127,0.9674792
2/16/20 07:12,0.0023726,0.0490879,0.010246,0.0030324,61.97225838,3.189450502,1.005402
2/16/20 07:22,0.002492,0.0456635,0.0095,0.0031704,61.9369957,3.189548254,1.0305135
2/16/20 07:32,0.0020149,0.0539223,0.0110055,0.0031415,61.69039383,3.189450502,1.0104681
2/16/20 07:42,0.0028413,0.0465867,0.0112188,0.003169,61.90177078,3.189645767,0.9971626
2/16/20 07:52,0.0026634,0.0440634,0.0102888,0.0030644,62.07792969,3.189059973,1.0212069
2/16/20 08:02,0.0020111,0.0463803,0.0101357,0.0031698,61.72561188,3.188668966,1.0089123
2/16/20 08:12,0.0032162,0.0448739,0.0095849,0.0034572,62.18363876,3.189157486,0.9810375
2/16/20 08:22,0.0017643,0.0429335,0.0096717,0.0032425,62.00747986,3.189450502,0.9597959
2/16/20 08:32,0.0023167,0.0457132,0.0074914,0.0027527,62.00747986,3.188668966,0.9986172
2/16/20 08:42,0.0030291,0.0475858,0.0090749,0.0031301,61.65516891,3.188766718,1.0134842
2/16/20 08:52,0.0022195,0.0481995,0.0097696,0.0032452,62.07792969,3.188180685,1.0014536
2/16/20 09:02,0.0029461,0.0482567,0.0152259,0.0041342,61.97225838,3.188278437,0.9991115
2/16/20 09:12,0.002512,0.0407279,0.0087728,0.0034074,61.76083679,3.188083172,0.9800434
2/16/20 09:22,0.0021271,0.0470534,0.013469,0.0041353,61.65516891,3.187985182,1.0105411
2/16/20 09:32,0.0025518,0.0470376,0.0086852,0.0029956,62.18363876,3.186910868,1.0299855
2/16/20 09:42,0.0043798,0.044197,0.0100478,0.0034743,61.83132439,3.187008381,0.9868787
2/16/20 09:52,0.0019326,0.0498823,0.012644,0.0034355,61.76083679,3.186910868,1.0425946
2/16/20 10:02,0.0036626,0.044811,0.0105326,0.002996,61.86654587,3.186813116,0.9773419
2/16/20 10:12,0.0034163,0.0524781,0.0104576,0.0033144,61.97225838,3.186715364,1.0210384
2/16/20 10:22,0.0032002,0.0471879,0.0114997,0.0037814,62.00747986,3.187106371,1.0096088
2/16/20 10:32,0.0023804,0.0465212,0.0104806,0.0029993,61.79610291,3.18612957,0.976651
2/16/20 10:42,0.0029026,0.0466872,0.0102053,0.0036884,61.97225838,3.1865201,0.9625423
2/16/20 10:52,0.0019829,0.0440855,0.0088517,0.0029304,61.76083679,3.185836315,1.0106478
2/16/20 11:02,0.001485,0.0485708,0.0107589,0.0032676,62.11314774,3.185738564,0.9924615
2/16/20 11:12,0.0017576,0.0462998,0.0095753,0.0033484,62.11314774,3.185836315,1.0153488
2/16/20 11:23,0.0017968,0.0445946,0.0098899,0.0033942,61.76083679,3.185738564,1.0183818
2/16/20 11:32,0.0048938,0.0487167,0.0113584,0.0038128,61.9369957,3.185348034,1.0237512
2/16/20 11:42,0.0013114,0.045261,0.0113261,0.0036318,61.83132439,3.185738564,1.0074408
2/16/20 11:52,0.0034614,0.051541,0.0092683,0.003121,61.58467789,3.185054779,0.9841996
2/16/20 12:02,0.0017883,0.0414688,0.0107612,0.0034082,62.07792969,3.185152769,0.9984038
2/16/20 12:12,0.0019298,0.0502445,0.0108034,0.0031001,61.72561188,3.185054779,1.010513
2/16/20 12:22,0.0028923,0.0467492,0.0118163,0.0035986,61.86654587,3.184664249,0.9955618
2/16/20 12:32,0.0019591,0.0510108,0.0075715,0.0028053,61.9369957,3.184664249,0.9830426
2/16/20 12:42,0.0026078,0.0372836,0.0105756,0.0034713,62.00747986,3.184273481,0.9720286
2/16/20 12:52,0.0031342,0.0440861,0.0095714,0.0029307,61.58467789,3.184371233,1.0004763
2/16/20 13:02,0.003684,0.0429424,0.0106061,0.0036012,61.86654587,3.184761763,1.0260315
2/16/20 13:12,0.0043274,0.0447953,0.0091921,0.0034339,62.18363876,3.183589697,0.95496
2/16/20 13:22,0.0019325,0.0451508,0.0137677,0.0037833,61.76083679,3.183784962,1.0139223
2/16/20 13:32,0.0020617,0.0502122,0.0137796,0.0037225,61.72561188,3.183980465,1.0007515
2/16/20 13:42,0.002305,0.0424378,0.0127168,0.0034213,61.97225838,3.183687449,1.0205104
2/16/20 13:52,0.0023496,0.0447005,0.0098041,0.0028158,61.97225838,3.183394432,0.9762017
2/16/20 14:02,0.0030633,0.0441256,0.0093807,0.0032654,61.65516891,3.183394432,0.988148
2/16/20 14:12,0.0019235,0.0434439,0.0089321,0.0029191,61.97225838,3.182905912,0.9885019
2/16/20 14:22,0.0027439,0.0464231,0.0091229,0.0031304,62.04270477,3.183199167,0.9822844
2/16/20 14:32,0.0021497,0.0453136,0.0097895,0.0030113,62.00747986,3.182808161,0.97441
2/16/20 14:42,0.0021472,0.0451129,0.0087476,0.0032843,61.90177078,3.182710648,0.9594926
2/16/20 14:52,0.0020496,0.0452478,0.0084535,0.0026521,62.18363876,3.182417631,1.010631
2/16/20 15:02,0.0043797,0.046456,0.0096128,0.0031966,62.14841385,3.182124376,1.0071768
2/16/20 15:12,0.0016983,0.040883,0.0083206,0.0027338,61.9369957,3.182612896,1.0252452
2/16/20 15:22,0.0021252,0.0439281,0.0099203,0.0032696,61.90177078,3.182124376,0.9532695
2/16/20 15:32,0.0034776,0.05182,0.0099701,0.0032942,61.86654587,3.182808161,0.9904564
2/16/20 15:42,0.0032722,0.0465656,0.0102157,0.0032099,61.79610291,3.181636095,0.9947025
2/16/20 15:52,0.0017193,0.0404521,0.0089254,0.0026359,62.00747986,3.181343079,0.9575492
2/16/20 16:02,0.0039837,0.0491541,0.0100158,0.0036126,61.72561188,3.181636095,1.0139166
2/16/20 16:12,0.0030356,0.0453751,0.009542,0.0031501,61.86654587,3.181733847,1.0095077
2/16/20 16:22,0.0027539,0.0648627,0.0109018,0.0035779,61.79610291,3.181538582,0.9890692
2/16/20 16:32,0.0040049,0.0441764,0.0101391,0.0034449,62.00747986,3.181050062,0.956909
2/16/20 16:42,0.0019603,0.0458598,0.0098254,0.0033265,62.00747986,3.180854559,0.9689676
2/16/20 16:52,0.0032154,0.0380905,0.0096624,0.0029988,61.9369957,3.180464029,0.9797513
2/16/20 17:02,0.0020399,0.0427675,0.0094551,0.002887,62.00747986,3.180464029,0.9872831
2/16/20 17:12,0.0023794,0.0534529,0.0130257,0.0030359,61.79610291,3.180757046,0.9969997
2/16/20 17:22,0.0022559,0.0436204,0.0092677,0.0032521,62.04270477,3.180073261,1.0220269
2/16/20 17:32,0.0035076,0.040241,0.0107791,0.0034392,61.86654587,3.17997551,0.9417893
2/16/20 17:42,0.0022426,0.0441755,0.0085832,0.0030943,62.07792969,3.179877758,0.9753817
2/16/20 17:52,0.0020632,0.0471193,0.008912,0.0026001,61.619944,3.179682493,1.0081934
2/16/20 18:02,0.0031511,0.0494131,0.0117796,0.0040527,62.00747986,3.179877758,0.9584591
2/16/20 18:12,0.0042812,0.0480187,0.0102943,0.0036853,62.04270477,3.178900957,0.9820878
2/16/20 18:22,0.0016902,0.0459165,0.0095896,0.0034524,62.11314774,3.178900957,0.9830202
2/16/20 18:32,0.0027169,0.0463789,0.0092633,0.0034182,62.21886024,3.178998709,0.9935006
2/16/20 18:42,0.0035562,0.040328,0.0122559,0.00388,61.9369957,3.178900957,1.0018411
2/16/20 18:52,0.0026028,0.0495822,0.0084029,0.0027338,61.79610291,3.178900957,0.9802961
2/16/20 19:02,0.0033135,0.0525824,0.0101373,0.0032949,62.00747986,3.178315163,0.9913719
2/16/20 19:12,0.0022318,0.0468004,0.0102454,0.0035419,61.86654587,3.178412676,0.9681925
2/16/20 19:22,0.0034618,0.0419542,0.0089671,0.0029151,61.83132439,3.178021908,1.0060535
2/16/20 19:32,0.0020867,0.0415267,0.0078712,0.0026492,62.50072823,3.178119659,1.0320917
2/16/20 19:43,0.0021031,0.0473455,0.0116843,0.0030708,61.97225838,3.177924156,0.9911416
2/16/20 19:52,0.004618,0.0444554,0.0129304,0.0042193,61.83132439,3.178217173,0.9606327
2/16/20 20:02,0.0025246,0.0492568,0.0093791,0.0031012,62.00747986,3.177924156,0.988075
2/16/20 20:12,0.0030423,0.0431357,0.0088788,0.002995,61.90177078,3.178315163,0.9854746
2/16/20 20:22,0.0039867,0.0464843,0.0108308,0.0032085,62.28930664,3.177826643,0.9657606
2/16/20 20:32,0.0023012,0.0486535,0.0101584,0.0029678,61.9369957,3.177631378,0.9748874
2/16/20 20:42,0.0033492,0.0459076,0.0113089,0.0039951,61.9369957,3.177924156,0.9889175
2/16/20 20:53,0.002284,0.0491552,0.0112608,0.0029424,61.79610291,3.177338362,1.0353942
2/16/20 21:02,0.0025497,0.0523506,0.0084709,0.002916,61.79610291,3.176947355,1.0422801
2/16/20 21:12,0.0036764,0.044689,0.0087409,0.0028968,61.97225838,3.177435875,0.9951575
2/16/20 21:22,0.0025374,0.0487555,0.0096578,0.0030888,62.18363876,3.177045107,1.0248408
2/16/20 21:32,0.0036923,0.0463802,0.008838,0.0029773,62.25408173,3.176654577,0.967996
2/16/20 21:42,0.001136,0.044789,0.0078241,0.0024427,61.79610291,3.176459074,1.0424317
2/16/20 21:52,0.0020179,0.0440581,0.0114379,0.0032977,61.83132439,3.176947355,0.987665
2/16/20 22:03,0.0018372,0.0416267,0.0074437,0.0029463,61.90177078,3.176459074,0.9631489
2/16/20 22:12,0.0038647,0.0620967,0.0122271,0.0037935,61.76083679,3.176068306,0.9630647
2/16/20 22:22,0.0028071,0.0521432,0.0085113,0.0027513,61.86654587,3.175580025,1.020825
2/16/20 22:32,0.0018203,0.0476848,0.0091935,0.0032111,62.11314774,3.175970554,1.0138998
2/16/20 22:42,0.0021173,0.0426744,0.0085828,0.0030998,62.00747986,3.17538476,1.0241949
2/16/20 22:52,0.0017181,0.039604,0.0085092,0.0028753,61.79610291,3.17538476,0.9642217
2/16/20 23:02,0.0026661,0.0478855,0.0086104,0.002973,62.14841385,3.175482273,0.9883727
2/16/20 23:12,0.0030781,0.0492875,0.012728,0.003456,62.21886024,3.175091505,0.9717085
2/16/20 23:22,0.0015648,0.0466657,0.0105041,0.0031455,62.28930664,3.17489624,0.9822619
2/16/20 23:32,0.0037556,0.0458266,0.0107693,0.0034831,62.46546555,3.175482273,0.9982802
2/16/20 23:42,0.0025241,0.0418342,0.009706,0.0030698,61.69039383,3.175189257,1.0267111
2/16/20 23:52,0.0019274,0.0476901,0.0098039,0.003327,62.04270477,3.175189257,1.0005999
2/17/20 00:02,0.0014751,0.0480899,0.0089403,0.0027263,61.90177078,3.175189257,0.9596105
2/17/20 00:12,0.0047478,0.0594023,0.0099902,0.0035554,62.14841385,3.174016953,0.9990609
2/17/20 00:22,0.0026066,0.0467119,0.0108513,0.0032764,62.14841385,3.174309969,1.0053009
2/17/20 00:32,0.0024359,0.0437685,0.0087228,0.0033362,62.25408173,3.173821688,0.9786224
2/17/20 00:42,0.0037498,0.0434526,0.0094076,0.003057,62.14841385,3.174114704,1.0088225
2/17/20 00:52,0.0016037,0.0463778,0.0093591,0.0031132,62.04270477,3.174212456,1.0195444
2/17/20 01:02,0.0022261,0.0420083,0.0090401,0.0027912,62.00747986,3.173919439,0.9999877
2/17/20 01:12,0.0022294,0.0493901,0.0087227,0.0029459,62.18363876,3.174407959,0.9845984
2/17/20 01:22,0.0034359,0.047753,0.0108974,0.003375,62.18363876,3.173333168,0.9863676
2/17/20 01:32,0.0029369,0.0419734,0.0090779,0.0031315,62.57117462,3.173137903,1.0050875
2/17/20 01:42,0.0025884,0.0429308,0.0102201,0.0029421,62.25408173,3.173528671,1.0261382
