,time,damage
171,3/1/20 09:39,1.0
172,3/1/20 09:49,1.0
173,3/1/20 09:59,1.0
174,3/1/20 10:09,1.0
175,3/1/20 10:20,1.0
176,3/1/20 10:30,1.0
177,3/1/20 10:39,1.0
178,3/1/20 10:49,1.0
179,3/1/20 10:59,1.0
180,3/1/20 11:09,1.0
181,3/1/20 11:19,1.0
182,3/1/20 11:30,1.0
183,3/1/20 11:40,1.0
184,3/1/20 11:50,1.0
185,3/1/20 11:59,1.0
186,3/1/20 12:09,1.0
187,3/1/20 12:19,1.0
188,3/1/20 12:29,1.0
189,3/1/20 12:39,1.0
190,3/1/20 12:50,1.0
191,3/1/20 13:00,1.0
192,3/1/20 13:09,1.0
193,3/1/20 13:19,1.0
194,3/1/20 13:29,1.0
195,3/1/20 13:39,1.0
196,3/1/20 13:49,1.0
197,3/1/20 14:00,1.0
198,3/1/20 14:10,1.0
199,3/1/20 14:20,1.0
200,3/1/20 14:30,1.0
201,3/1/20 14:39,1.0
202,3/1/20 14:49,1.0
203,3/1/20 14:59,1.0
204,3/1/20 15:10,1.0
205,3/1/20 15:20,1.0
206,3/1/20 15:30,1.0
207,3/1/20 15:40,1.0
208,3/1/20 15:49,1.0
209,3/1/20 15:59,1.0
210,3/1/20 16:09,1.0
211,3/1/20 16:20,1.0
212,3/1/20 16:30,1.0
213,3/1/20 16:40,1.0
214,3/1/20 16:50,1.0
215,3/1/20 16:59,1.0
216,3/1/20 17:09,1.0
217,3/1/20 17:19,1.0
218,3/1/20 17:30,1.0
219,3/1/20 17:40,1.0
220,3/1/20 17:50,1.0
221,3/1/20 18:00,1.0
222,3/1/20 18:09,1.0
223,3/1/20 18:19,1.0
224,3/1/20 18:29,1.0
225,3/1/20 18:40,1.0
226,3/1/20 18:50,1.0
227,3/1/20 19:00,1.0
228,3/1/20 19:10,1.0
229,3/1/20 19:19,1.0
230,3/1/20 19:29,1.0
231,3/1/20 19:39,1.0
232,3/1/20 19:50,1.0
233,3/1/20 20:00,1.0
234,3/1/20 20:10,1.0
235,3/1/20 20:20,1.0
236,3/1/20 20:29,1.0
237,3/1/20 20:39,1.0
238,3/1/20 20:49,1.0
239,3/1/20 21:00,1.0
240,3/1/20 21:10,1.0
241,3/1/20 21:20,1.0
242,3/1/20 21:30,1.0
243,3/1/20 21:39,1.0
244,3/1/20 21:49,1.0
245,3/1/20 21:59,1.0
246,3/1/20 22:10,1.0
247,3/1/20 22:20,1.0
248,3/1/20 22:30,1.0
249,3/1/20 22:40,1.0
250,3/1/20 22:49,1.0
251,3/1/20 22:59,1.0
252,3/1/20 23:09,1.0
253,3/1/20 23:20,1.0
254,3/1/20 23:30,1.0
255,3/1/20 23:40,1.0
256,3/1/20 23:50,1.0
257,3/1/20 23:59,1.0
258,3/2/20 00:09,1.0
259,3/2/20 00:19,1.0
260,3/2/20 00:30,1.0
261,3/2/20 00:40,1.0
262,3/2/20 00:50,1.0
263,3/2/20 01:00,1.0
264,3/2/20 01:09,1.0
265,3/2/20 01:19,1.0
266,3/2/20 01:30,1.0
267,3/2/20 01:40,1.0
268,3/2/20 01:50,1.0
269,3/2/20 02:00,1.0
270,3/2/20 02:10,1.0
271,3/2/20 02:19,1.0
272,3/2/20 02:29,1.0
273,3/2/20 02:40,1.0
274,3/2/20 02:50,1.0
275,3/2/20 03:00,1.0
276,3/2/20 03:10,1.0
277,3/2/20 03:19,1.0
278,3/2/20 03:29,1.0
279,3/2/20 03:39,1.0
280,3/2/20 03:49,1.0
281,3/2/20 04:00,1.0
282,3/2/20 04:10,1.0
283,3/2/20 04:20,1.0
284,3/2/20 04:30,1.0
285,3/2/20 04:39,1.0
286,3/2/20 04:49,1.0
287,3/2/20 04:59,1.0
288,3/2/20 05:10,1.0
289,3/2/20 05:20,1.0
290,3/2/20 05:30,1.0
291,3/2/20 05:40,1.0
292,3/2/20 05:49,1.0
293,3/2/20 05:59,1.0
294,3/2/20 06:09,1.0
295,3/2/20 06:20,1.0
296,3/2/20 06:30,1.0
297,3/2/20 06:40,1.0
298,3/2/20 06:50,1.0
299,3/2/20 06:59,1.0
300,3/2/20 07:09,1.0
301,3/2/20 07:19,1.0
302,3/2/20 07:30,1.0
303,3/2/20 07:40,1.0
304,3/2/20 07:50,1.0
305,3/2/20 08:00,1.0
306,3/2/20 08:09,1.0
307,3/2/20 08:19,1.0
308,3/2/20 08:29,1.0
309,3/2/20 08:40,1.0
310,3/2/20 08:50,1.0
311,3/2/20 09:00,1.0
312,3/2/20 09:10,1.0
313,3/2/20 09:19,1.0
314,3/2/20 09:29,1.0
315,3/2/20 09:39,1.0
316,3/2/20 09:50,1.0
317,3/2/20 10:00,1.0
318,3/2/20 10:10,1.0
319,3/2/20 10:20,1.0
320,3/2/20 10:29,1.0
321,3/2/20 10:39,1.0
322,3/2/20 10:49,1.0
323,3/2/20 11:00,1.0
324,3/2/20 11:10,1.0
325,3/2/20 11:20,1.0
326,3/2/20 11:30,1.0
327,3/2/20 11:40,1.0
328,3/2/20 11:49,1.0
329,3/2/20 11:59,1.0
330,3/2/20 12:09,1.0
331,3/2/20 12:20,1.0
332,3/2/20 12:30,1.0
333,3/2/20 12:40,1.0
334,3/2/20 12:50,1.0
335,3/2/20 12:59,1.0
336,3/2/20 13:09,1.0
337,3/2/20 13:19,1.0
338,3/2/20 13:30,1.0
339,3/2/20 13:40,1.0
340,3/2/20 13:50,1.0
341,3/2/20 14:00,1.0
342,3/2/20 14:09,1.0
343,3/2/20 14:19,1.0
344,3/2/20 14:29,1.0
345,3/2/20 14:40,1.0
346,3/2/20 14:50,1.0
347,3/2/20 15:00,1.0
348,3/2/20 15:10,1.0
349,3/2/20 15:19,1.0
350,3/2/20 15:29,1.0
351,3/2/20 15:39,1.0
352,3/2/20 15:50,1.0
353,3/2/20 16:00,1.0
354,3/2/20 16:10,1.0
355,3/2/20 16:20,1.0
356,3/2/20 16:29,1.0
357,3/2/20 16:39,1.0
358,3/2/20 16:49,1.0
359,3/2/20 17:00,1.0
360,3/2/20 17:10,1.0
361,3/2/20 17:20,1.0
362,3/2/20 17:30,1.0
363,3/2/20 17:39,1.0
364,3/2/20 17:49,1.0
365,3/2/20 17:59,1.0
366,3/2/20 18:10,1.0
367,3/2/20 18:20,1.0
368,3/2/20 18:30,1.0
369,3/2/20 18:40,1.0
370,3/2/20 18:49,1.0
371,3/2/20 18:59,1.0
372,3/2/20 19:09,1.0
373,3/2/20 19:20,1.0
374,3/2/20 19:30,1.0
375,3/2/20 19:40,1.0
376,3/2/20 19:50,1.0
377,3/2/20 19:59,1.0
378,3/2/20 20:09,1.0
379,3/2/20 20:19,1.0
380,3/2/20 20:30,1.0
381,3/2/20 20:40,1.0
382,3/2/20 20:50,1.0
383,3/2/20 21:00,1.0
384,3/2/20 21:09,1.0
385,3/2/20 21:19,1.0
386,3/2/20 21:29,1.0
387,3/2/20 21:40,1.0
388,3/2/20 21:50,1.0
389,3/2/20 22:00,1.0
390,3/2/20 22:10,1.0
391,3/2/20 22:19,1.0
392,3/2/20 22:29,1.0
393,3/2/20 22:39,1.0
394,3/2/20 22:50,1.0
395,3/2/20 23:00,1.0
396,3/2/20 23:10,1.0
397,3/2/20 23:20,1.0
398,3/2/20 23:29,1.0
399,3/2/20 23:39,1.0
400,3/2/20 23:49,1.0
401,3/3/20 00:00,1.0
402,3/3/20 00:10,1.0
403,3/3/20 00:20,1.0
404,3/3/20 00:30,1.0
405,3/3/20 00:39,1.0
406,3/3/20 00:49,1.0
407,3/3/20 00:59,1.0
408,3/3/20 01:10,1.0
409,3/3/20 01:20,1.0
410,3/3/20 01:30,1.0
411,3/3/20 01:40,1.0
412,3/3/20 01:49,1.0
413,3/3/20 01:59,1.0
414,3/3/20 02:09,1.0
415,3/3/20 02:20,1.0
416,3/3/20 02:30,1.0
417,3/3/20 02:40,1.0
418,3/3/20 02:50,1.0
419,3/3/20 02:59,1.0
420,3/3/20 03:09,1.0
421,3/3/20 03:19,1.0
422,3/3/20 03:30,1.0
423,3/3/20 03:40,1.0
424,3/3/20 03:50,1.0
425,3/3/20 04:00,1.0
426,3/3/20 04:09,1.0
427,3/3/20 04:19,1.0
428,3/3/20 04:29,1.0
429,3/3/20 04:40,1.0
430,3/3/20 04:50,1.0
431,3/3/20 05:00,1.0
432,3/3/20 05:10,1.0
433,3/3/20 05:19,1.0
434,3/3/20 05:29,1.0
435,3/3/20 05:39,1.0
436,3/3/20 05:50,1.0
437,3/3/20 06:00,1.0
438,3/3/20 06:10,1.0
439,3/3/20 06:20,1.0
440,3/3/20 06:30,1.0
441,3/3/20 06:39,1.0
442,3/3/20 06:49,1.0
443,3/3/20 07:00,1.0
444,3/3/20 07:10,1.0
445,3/3/20 07:20,1.0
446,3/3/20 07:30,1.0
447,3/3/20 07:40,1.0
448,3/3/20 07:49,1.0
449,3/3/20 07:59,1.0
450,3/3/20 08:10,1.0
451,3/3/20 08:20,1.0
452,3/3/20 08:30,1.0
453,3/3/20 08:40,1.0
454,3/3/20 08:50,1.0
455,3/3/20 08:59,1.0
456,3/3/20 09:09,1.0
457,3/3/20 09:20,1.0
458,3/3/20 09:30,1.0
459,3/3/20 09:40,1.0
460,3/3/20 09:50,1.0
461,3/3/20 10:00,1.0
462,3/3/20 10:09,1.0
463,3/3/20 10:19,1.0
464,3/3/20 10:29,1.0
465,3/3/20 10:40,1.0
466,3/3/20 10:50,1.0
467,3/3/20 11:00,1.0
468,3/3/20 11:10,1.0
469,3/3/20 11:19,1.0
470,3/3/20 11:29,1.0
471,3/3/20 11:39,1.0
472,3/3/20 11:50,1.0
473,3/3/20 12:00,1.0
474,3/3/20 12:10,1.0
475,3/3/20 12:20,1.0
476,3/3/20 12:29,1.0
477,3/3/20 12:39,1.0
478,3/3/20 12:49,1.0
479,3/3/20 13:00,1.0
480,3/3/20 13:10,1.0
481,3/3/20 13:20,1.0
482,3/3/20 13:30,1.0
483,3/3/20 13:39,1.0
484,3/3/20 13:49,1.0
485,3/3/20 13:59,1.0
486,3/3/20 14:10,1.0
487,3/3/20 14:20,1.0
488,3/3/20 14:30,1.0
489,3/3/20 14:40,1.0
490,3/3/20 14:49,1.0
491,3/3/20 14:59,1.0
492,3/3/20 15:10,1.0
493,3/3/20 15:20,1.0
494,3/3/20 15:30,1.0
495,3/3/20 15:40,1.0
496,3/3/20 15:50,1.0
497,3/3/20 15:59,1.0
498,3/3/20 16:09,1.0
499,3/3/20 16:20,1.0
500,3/3/20 16:30,1.0
501,3/3/20 16:40,1.0
502,3/3/20 16:50,1.0
503,3/3/20 17:00,1.0
504,3/3/20 17:09,1.0
505,3/3/20 17:19,1.0
506,3/3/20 17:30,1.0
507,3/3/20 17:40,1.0
508,3/3/20 17:50,1.0
509,3/3/20 18:00,1.0
510,3/3/20 18:10,1.0
511,3/3/20 18:19,1.0
512,3/3/20 18:29,1.0
513,3/3/20 18:40,1.0
514,3/3/20 18:50,1.0
515,3/3/20 19:00,1.0
516,3/3/20 19:10,1.0
517,3/3/20 19:19,1.0
518,3/3/20 19:29,1.0
519,3/3/20 19:39,1.0
520,3/3/20 19:50,1.0
521,3/3/20 20:00,1.0
522,3/3/20 20:10,1.0
523,3/3/20 20:20,1.0
524,3/3/20 20:29,1.0
525,3/3/20 20:39,1.0
526,3/3/20 20:49,1.0
527,3/3/20 21:00,1.0
528,3/3/20 21:10,1.0
529,3/3/20 21:20,1.0
530,3/3/20 21:30,1.0
531,3/3/20 21:39,1.0
532,3/3/20 21:49,1.0
533,3/3/20 21:59,1.0
534,3/3/20 22:10,1.0
535,3/3/20 22:20,1.0
536,3/3/20 22:30,1.0
537,3/3/20 22:40,1.0
538,3/3/20 22:49,1.0
539,3/3/20 22:59,1.0
540,3/3/20 23:09,1.0
541,3/3/20 23:20,1.0
542,3/3/20 23:30,1.0
543,3/3/20 23:40,1.0
544,3/3/20 23:50,1.0
545,3/4/20 00:00,1.0
546,3/4/20 00:09,1.0
547,3/4/20 00:19,1.0
548,3/4/20 00:30,1.0
549,3/4/20 00:40,1.0
550,3/4/20 00:50,1.0
551,3/4/20 01:00,1.0
552,3/4/20 01:10,1.0
553,3/4/20 01:19,1.0
554,3/4/20 01:29,1.0
555,3/4/20 01:40,1.0
556,3/4/20 01:50,1.0
557,3/4/20 02:00,1.0
558,3/4/20 02:10,1.0
559,3/4/20 02:20,1.0
560,3/4/20 02:29,1.0
561,3/4/20 02:39,1.0
562,3/4/20 02:50,1.0
563,3/4/20 03:00,1.0
564,3/4/20 03:10,1.0
565,3/4/20 03:20,1.0
566,3/4/20 03:30,1.0
567,3/4/20 03:39,1.0
568,3/4/20 03:49,1.0
569,3/4/20 04:00,1.0
570,3/4/20 04:10,1.0
571,3/4/20 04:20,1.0
572,3/4/20 04:30,1.0
573,3/4/20 04:40,1.0
574,3/4/20 04:49,1.0
575,3/4/20 04:59,1.0
576,3/4/20 05:09,1.0
577,3/4/20 05:20,1.0
578,3/4/20 05:30,1.0
579,3/4/20 05:40,1.0
580,3/4/20 05:50,1.0
581,3/4/20 06:00,1.0
582,3/4/20 06:09,1.0
583,3/4/20 06:19,1.0
584,3/4/20 06:30,1.0
585,3/4/20 06:40,1.0
586,3/4/20 06:50,1.0
587,3/4/20 07:00,1.0
588,3/4/20 07:09,1.0
589,3/4/20 07:19,1.0
590,3/4/20 07:30,1.0
591,3/4/20 07:40,1.0
592,3/4/20 07:50,1.0
593,3/4/20 08:00,1.0
594,3/4/20 08:10,1.0
595,3/4/20 08:19,1.0
596,3/4/20 08:29,1.0
597,3/4/20 08:40,1.0
598,3/4/20 08:50,1.0
599,3/4/20 09:00,1.0
600,3/4/20 09:10,1.0
601,3/4/20 09:20,1.0
602,3/4/20 09:29,1.0
603,3/4/20 09:39,1.0
604,3/4/20 09:50,1.0
605,3/4/20 10:00,1.0
606,3/4/20 10:10,1.0
607,3/4/20 10:20,1.0
608,3/4/20 10:30,1.0
609,3/4/20 10:40,1.0
610,3/4/20 10:49,1.0
611,3/4/20 10:59,1.0
612,3/4/20 11:10,1.0
613,3/4/20 11:20,1.0
614,3/4/20 11:30,1.0
615,3/4/20 11:40,1.0
616,3/4/20 11:50,1.0
617,3/4/20 11:59,1.0
618,3/4/20 12:09,1.0
619,3/4/20 12:20,1.0
620,3/4/20 12:30,1.0
621,3/4/20 12:40,1.0
622,3/4/20 12:50,1.0
623,3/4/20 12:59,1.0
624,3/4/20 13:09,1.0
625,3/4/20 13:19,1.0
626,3/4/20 13:30,1.0
627,3/4/20 13:40,1.0
628,3/4/20 13:50,1.0
629,3/4/20 14:00,1.0
630,3/4/20 14:10,1.0
631,3/4/20 14:19,1.0
632,3/4/20 14:29,1.0
633,3/4/20 14:40,1.0
634,3/4/20 14:50,1.0
635,3/4/20 15:00,1.0
636,3/4/20 15:10,1.0
637,3/4/20 15:20,1.0
638,3/4/20 15:29,1.0
639,3/4/20 15:39,1.0
640,3/4/20 15:50,1.0
641,3/4/20 16:00,1.0
642,3/4/20 16:10,1.0
643,3/4/20 16:20,1.0
644,3/4/20 16:30,1.0
645,3/4/20 16:39,1.0
646,3/4/20 16:49,1.0
647,3/4/20 17:00,1.0
648,3/4/20 17:10,1.0
649,3/4/20 17:20,1.0
650,3/4/20 17:30,1.0
651,3/4/20 17:40,1.0
652,3/4/20 17:49,1.0
653,3/4/20 17:59,1.0
654,3/4/20 18:10,1.0
655,3/4/20 18:20,1.0
656,3/4/20 18:30,1.0
657,3/4/20 18:40,1.0
658,3/4/20 18:50,1.0
659,3/4/20 18:59,1.0
660,3/4/20 19:09,1.0
661,3/4/20 19:20,1.0
662,3/4/20 19:30,1.0
663,3/4/20 19:40,1.0
664,3/4/20 19:50,1.0
665,3/4/20 20:00,1.0
666,3/4/20 20:09,1.0
667,3/4/20 20:19,1.0
668,3/4/20 20:30,1.0
669,3/4/20 20:40,1.0
670,3/4/20 20:50,1.0
671,3/4/20 21:00,1.0
672,3/4/20 21:10,1.0
673,3/4/20 21:19,1.0
674,3/4/20 21:29,1.0
675,3/4/20 21:40,1.0
676,3/4/20 21:50,1.0
677,3/4/20 22:00,1.0
678,3/4/20 22:10,1.0
679,3/4/20 22:20,1.0
680,3/4/20 22:29,1.0
681,3/4/20 22:39,1.0
682,3/4/20 22:50,1.0
683,3/4/20 23:00,1.0
684,3/4/20 23:10,1.0
685,3/4/20 23:20,1.0
686,3/4/20 23:29,1.0
687,3/4/20 23:39,1.0
688,3/4/20 23:49,1.0
689,3/5/20 00:00,1.0
690,3/5/20 00:10,1.0
691,3/5/20 00:20,1.0
692,3/5/20 00:30,1.0
693,3/5/20 00:40,1.0
694,3/5/20 00:49,1.0
695,3/5/20 00:59,1.0
696,3/5/20 01:10,1.0
697,3/5/20 01:20,1.0
698,3/5/20 01:30,1.0
699,3/5/20 01:40,1.0
700,3/5/20 01:50,1.0
701,3/5/20 01:59,1.0
702,3/5/20 02:09,1.0
703,3/5/20 02:20,1.0
704,3/5/20 02:30,1.0
705,3/5/20 02:40,1.0
706,3/5/20 02:50,1.0
707,3/5/20 03:00,1.0
708,3/5/20 03:09,1.0
709,3/5/20 03:19,1.0
710,3/5/20 03:30,1.0
711,3/5/20 03:40,1.0
712,3/5/20 03:50,1.0
713,3/5/20 04:00,1.0
714,3/5/20 04:10,1.0
715,3/5/20 04:19,1.0
716,3/5/20 04:29,1.0
717,3/5/20 04:40,1.0
718,3/5/20 04:50,1.0
719,3/5/20 05:00,1.0
720,3/5/20 05:10,1.0
721,3/5/20 05:20,1.0
722,3/5/20 05:29,1.0
723,3/5/20 05:39,1.0
724,3/5/20 05:50,1.0
725,3/5/20 06:00,1.0
726,3/5/20 06:10,1.0
727,3/5/20 06:20,1.0
728,3/5/20 06:30,1.0
729,3/5/20 06:39,1.0
730,3/5/20 06:49,1.0
731,3/5/20 07:00,1.0
732,3/5/20 07:10,1.0
733,3/5/20 07:20,1.0
734,3/5/20 07:30,1.0
735,3/5/20 07:40,1.0
736,3/5/20 07:49,1.0
737,3/5/20 07:59,1.0
738,3/5/20 08:10,1.0
739,3/5/20 08:20,1.0
740,3/5/20 08:30,1.0
741,3/5/20 08:40,1.0
742,3/5/20 08:50,1.0
743,3/5/20 08:59,1.0
744,3/5/20 09:09,1.0
745,3/5/20 09:20,1.0
746,3/5/20 09:30,1.0
747,3/5/20 09:40,1.0
748,3/5/20 09:50,1.0
749,3/5/20 10:00,1.0
750,3/5/20 10:09,1.0
751,3/5/20 10:19,1.0
752,3/5/20 10:29,1.0
753,3/5/20 10:40,1.0
754,3/5/20 10:50,1.0
755,3/5/20 11:00,1.0
756,3/5/20 11:10,1.0
757,3/5/20 11:20,1.0
758,3/5/20 11:29,1.0
759,3/5/20 11:39,1.0
760,3/5/20 11:50,1.0
761,3/5/20 12:00,1.0
762,3/5/20 12:10,1.0
763,3/5/20 12:20,1.0
764,3/5/20 12:30,1.0
765,3/5/20 12:39,1.0
766,3/5/20 12:49,1.0
767,3/5/20 13:00,1.0
768,3/5/20 13:10,1.0
769,3/5/20 13:20,1.0
770,3/5/20 13:30,1.0
771,3/5/20 13:40,1.0
772,3/5/20 13:49,1.0
773,3/5/20 13:59,1.0
774,3/5/20 14:10,1.0
775,3/5/20 14:20,1.0
776,3/5/20 14:30,1.0
777,3/5/20 14:40,1.0
778,3/5/20 14:50,1.0
779,3/5/20 14:59,1.0
780,3/5/20 15:09,1.0
781,3/5/20 15:20,1.0
782,3/5/20 15:30,1.0
783,3/5/20 15:40,1.0
784,3/5/20 15:50,1.0
785,3/5/20 16:00,1.0
786,3/5/20 16:09,1.0
787,3/5/20 16:19,1.0
788,3/5/20 16:30,1.0
789,3/5/20 16:40,1.0
790,3/5/20 16:50,1.0
791,3/5/20 17:00,1.0
792,3/5/20 17:10,1.0
793,3/5/20 17:19,1.0
794,3/5/20 17:29,1.0
795,3/5/20 17:40,1.0
796,3/5/20 17:50,1.0
797,3/5/20 18:00,1.0
798,3/5/20 18:10,1.0
799,3/5/20 18:20,1.0
800,3/5/20 18:29,1.0
801,3/5/20 18:39,1.0
802,3/5/20 18:50,1.0
803,3/5/20 19:00,1.0
804,3/5/20 19:10,1.0
805,3/5/20 19:20,1.0
806,3/5/20 19:30,1.0
807,3/5/20 19:39,1.0
808,3/5/20 19:49,1.0
809,3/5/20 20:00,1.0
810,3/5/20 20:10,1.0
811,3/5/20 20:20,1.0
812,3/5/20 20:30,1.0
813,3/5/20 20:40,1.0
814,3/5/20 20:49,1.0
815,3/5/20 20:59,1.0
816,3/5/20 21:10,1.0
817,3/5/20 21:20,1.0
818,3/5/20 21:30,1.0
819,3/5/20 21:40,1.0
820,3/5/20 21:50,1.0
821,3/5/20 22:00,1.0
822,3/5/20 22:09,1.0
823,3/5/20 22:20,1.0
824,3/5/20 22:30,1.0
825,3/5/20 22:40,1.0
826,3/5/20 22:50,1.0
827,3/5/20 23:00,1.0
828,3/5/20 23:10,1.0
829,3/5/20 23:19,1.0
830,3/5/20 23:30,1.0
831,3/5/20 23:40,1.0
832,3/5/20 23:50,1.0
833,3/6/20 00:00,1.0
834,3/6/20 00:10,1.0
835,3/6/20 00:20,1.0
836,3/6/20 00:29,1.0
837,3/6/20 00:39,1.0
838,3/6/20 00:50,1.0
839,3/6/20 01:00,1.0
840,3/6/20 01:10,1.0
841,3/6/20 01:20,1.0
842,3/6/20 01:30,1.0
843,3/6/20 01:39,1.0
844,3/6/20 01:50,1.0
845,3/6/20 02:00,1.0
846,3/6/20 02:10,1.0
847,3/6/20 02:20,1.0
848,3/6/20 02:30,1.0
849,3/6/20 02:40,1.0
850,3/6/20 02:49,1.0
851,3/6/20 03:00,1.0
852,3/6/20 03:10,1.0
853,3/6/20 03:20,1.0
854,3/6/20 03:30,1.0
855,3/6/20 03:40,1.0
856,3/6/20 03:50,1.0
857,3/6/20 03:59,1.0
858,3/6/20 04:10,1.0
859,3/6/20 04:20,1.0
860,3/6/20 04:30,1.0
861,3/6/20 04:40,1.0
862,3/6/20 04:50,1.0
863,3/6/20 05:00,1.0
864,3/6/20 05:09,1.0
865,3/6/20 05:20,1.0
866,3/6/20 05:30,1.0
867,3/6/20 05:40,1.0
868,3/6/20 05:50,1.0
869,3/6/20 06:00,1.0
870,3/6/20 06:10,1.0
871,3/6/20 06:19,1.0
872,3/6/20 06:30,1.0
873,3/6/20 06:40,1.0
